Sensor 0,Sensor 1,Sensor 2,Sensor 3,Time,,action,Length
-3,-2,18,0,0.01013875,,2,90
-3,-1,20,0,0.011135578,,2,90
-3,-2,23,1,0.012133837,,2,90
-3,-2,27,0,0.013130903,,2,90
-3,-2,29,1,0.01412797,,2,90
-3,-2,33,1,0.01412797,,2,90
-3,-1,36,1,0.015125751,,2,90
-2,-2,39,1,0.016123056,,2,90
-3,-2,43,2,0.017119884,,2,90
-3,-1,46,2,0.017922401,,2,90
-2,-2,48,1,0.018608332,,2,90
-3,-2,50,2,0.018608332,,2,90
-3,-1,53,2,0.019607782,,2,90
-2,-1,55,3,0.019607782,,2,90
-3,-2,57,1,0.021633148,,2,90
-3,-2,58,2,0.022600889,,2,90
-3,-2,59,2,0.022600889,,2,90
-3,-1,61,3,0.023625135,,2,90
-3,-1,61,3,0.024599075,,2,90
-2,-2,62,2,0.024599075,,2,90
-2,-2,64,2,0.025591612,,2,90
-3,-2,64,2,0.026720047,,2,90
-3,-2,65,3,0.027380466,,2,90
-3,-1,66,3,0.028040171,,2,90
-3,-2,66,2,0.028700352,,2,90
-3,-2,67,3,0.028700352,,2,90
-2,-1,68,1,0.029700994,,2,90
-2,-1,68,3,0.031727314,,2,90
-2,-1,68,3,0.032692432,,2,90
-3,-1,67,3,0.032692432,,2,90
-3,-1,68,2,0.03368926,,2,90
-3,-1,68,3,0.034686327,,2,90
-3,-2,69,3,0.034686327,,2,90
-2,-1,70,3,0.035713434,,2,90
-3,-2,69,2,0.036705256,,2,90
-2,-2,69,3,0.037427187,,2,90
-3,-1,69,3,0.038085699,,2,90
-3,-2,69,3,0.038743734,,2,90
-2,-1,70,3,0.038743734,,2,90
-2,-1,71,2,0.039743185,,2,90
-2,-2,71,3,0.039743185,,2,90
-3,-1,72,3,0.041980982,,2,90
-3,-1,72,4,0.042643309,,2,90
-3,-1,73,2,0.043305635,,2,90
-2,-2,74,2,0.043305635,,2,90
-3,-2,74,2,0.044305086,,2,90
-2,-1,73,3,0.044305086,,2,90
-3,-2,73,3,0.045302629,,2,90
-2,-1,73,3,0.046299696,,2,90
-2,-1,72,3,0.047297716,,2,90
-3,-1,71,3,0.047297716,,2,90
-3,-1,71,3,0.048804998,,2,90
-2,-1,72,3,0.048804998,,2,90
-2,-1,70,3,0.049805164,,2,90
-3,-1,69,2,0.050801992,,2,90
-2,-2,68,3,0.051831722,,2,90
-3,-1,67,2,0.053175211,,2,90
-3,-1,66,2,0.053175211,,2,90
-3,-2,66,2,0.054175138,,2,90
-2,-1,64,2,0.054175138,,2,90
-3,-2,62,2,0.055171728,,2,90
-3,-2,60,2,0.056169033,,2,90
-3,-1,58,3,0.057167053,,2,90
-2,-2,57,2,0.057167053,,2,90
-3,-1,55,2,0.058163881,,2,90
-2,-1,53,2,0.059161663,,2,90
-3,-1,51,2,0.059161663,,2,90
-2,-2,50,2,0.06015873,,2,90
-2,0,48,2,0.062188148,,2,90
-3,-1,46,3,0.062188148,,2,90
-2,-1,43,3,0.063187122,,2,90
-3,-2,39,2,0.064212799,,2,90
-2,-1,38,2,0.065183163,,2,90
-2,-2,33,1,0.065183163,,2,90
-3,-1,28,1,0.066207647,,2,90
-3,-2,24,1,0.067205667,,2,90
-2,-2,21,1,0.068172216,,2,90
-2,-2,18,2,0.068172216,,2,90
-2,-1,14,2,0.069200754,,2,90
-3,-2,9,0,0.069200754,,2,90
-2,-1,8,1,0.070168018,,2,90
-2,-2,6,0,0.072192192,,2,90
-1,-1,6,0,0.072192192,,2,90
-3,-1,6,-1,0.004947424,,2,90
-2,-1,6,1,0.005949736,,2,90
-2,-2,6,0,0.006947517,,2,90
-2,-1,7,1,0.008975029,,2,90
-2,-1,8,0,0.009940147,,2,90
-2,-1,9,0,0.01093626,,2,90
-2,-1,10,0,0.012930632,,2,90
-2,-1,12,0,0.015167475,,2,90
-3,-2,13,1,0.016483068,,2,90
-2,-2,13,1,0.017485142,,2,90
-2,-1,15,2,0.018482924,,2,90
-2,-2,16,0,0.01947999,,2,90
-2,-1,17,1,0.021473408,,2,90
-3,-1,18,0,0.023498297,,2,90
-2,-2,19,1,0.024466515,,2,90
-3,-2,20,1,0.026492357,,2,90
-3,-1,21,1,0.027457237,,2,90
-3,-2,22,2,0.028455257,,2,90
-3,-1,23,1,0.029453039,,2,90
-3,-1,24,1,0.0309093,,2,90
-3,0,25,2,0.0309093,,2,90
-2,-2,26,1,0.031910419,,2,90
-3,-2,27,2,0.033935785,,2,90
-3,-2,28,2,0.034902334,,2,90
-3,-1,29,1,0.035902023,,2,90
-3,-1,30,2,0.035902023,,2,90
-3,-1,32,2,0.036896229,,2,90
-2,-2,33,2,0.037893534,,2,90
-2,-2,35,2,0.037893534,,2,90
-3,-1,36,3,0.0388906,,2,90
-3,-1,37,1,0.04021883,,2,90
-3,-1,38,2,0.040866613,,2,90
-3,-1,39,2,0.040866613,,2,90
-2,-1,40,3,0.041890383,,2,90
-2,-2,43,2,0.043861628,,2,90
-2,-1,44,2,0.044882298,,2,90
-2,-1,44,2,0.045868635,,2,90
-3,-1,45,3,0.045868635,,2,90
-2,-2,45,2,0.046876907,,2,90
-2,-1,46,3,0.04785037,,2,90
-2,-2,47,2,0.04785037,,2,90
-2,-1,48,2,0.048871994,,2,90
-3,-2,48,3,0.049869299,,2,90
-3,-1,49,2,0.049869299,,2,90
-2,-1,49,3,0.051370621,,2,90
-3,-1,50,2,0.051370621,,2,90
-2,-1,52,2,0.052370548,,2,90
-2,-2,52,3,0.052370548,,2,90
-2,-1,53,2,0.054388762,,2,90
-2,-2,53,3,0.054388762,,2,90
-3,-1,54,2,0.055363178,,2,90
-3,-1,53,3,0.056360245,,2,90
-2,-1,55,3,0.056360245,,2,90
-2,0,56,3,0.057358027,,2,90
-3,-1,56,2,0.058355093,,2,90
-3,-2,57,3,0.059353113,,2,90
-3,-1,58,2,0.059353113,,2,90
-2,-1,59,3,0.060349941,,2,90
-3,0,59,3,0.061347246,,2,90
-2,-1,59,3,0.061347246,,2,90
-3,0,60,2,0.062344551,,2,90
-3,-2,59,3,0.064386368,,2,90
-3,-1,60,3,0.065336227,,2,90
-2,-2,59,2,0.066333294,,2,90
-3,-1,58,2,0.066333294,,2,90
-3,-3,58,3,0.067330837,,2,90
-2,-1,57,2,0.068328142,,2,90
-3,-1,57,3,0.069325447,,2,90
-2,-2,57,2,0.069325447,,2,90
-2,-2,56,2,0.07032299,,2,90
-3,-1,55,3,0.071321249,,2,90
-2,0,54,3,0.071321249,,2,90
-3,-1,53,2,0.072317362,,2,90
-2,-1,53,3,0.072317362,,2,90
-3,-1,51,2,0.074336767,,2,90
-2,-1,49,2,0.074336767,,2,90
-3,-1,47,3,0.075309753,,2,90
-2,-1,45,3,0.076657057,,2,90
-2,-1,42,2,0.076657057,,2,90
-2,-2,40,2,0.077656746,,2,90
-2,-2,36,2,0.078657627,,2,90
-3,-1,32,2,0.078657627,,2,90
-3,-1,28,2,0.080228806,,2,90
-3,0,23,2,0.080228806,,2,90
-3,-2,20,2,0.081241131,,2,90
-2,-2,18,0,0.082226038,,2,90
-2,0,14,1,0.082226038,,2,90
-3,-1,10,1,0.084244728,,2,90
-2,-1,7,0,0.085189342,,2,90
-3,-1,6,0,0.085189342,,2,90
-2,-2,6,-1,0.001910925,,2,64
-2,-1,6,0,0.002907038,,2,64
-2,-1,6,0,0.003905058,,2,64
-2,-1,7,1,0.003905058,,2,64
-1,-1,8,-1,0.004901409,,2,64
-2,-2,9,0,0.005900145,,2,64
-2,-2,9,-1,0.005900145,,2,64
-3,-1,12,0,0.007218122,,2,64
-2,-1,13,1,0.007218122,,2,64
-3,-1,15,1,0.008248806,,2,64
-2,-1,15,1,0.009215355,,2,64
-2,-1,17,0,0.009215355,,2,64
-3,-1,20,0,0.011210442,,2,64
-2,-1,22,0,0.012251616,,2,64
-2,0,24,1,0.012891293,,2,64
-2,-2,27,0,0.013551235,,2,64
-3,-1,28,0,0.013551235,,2,64
-2,-1,30,1,0.014551163,,2,64
-3,-1,33,1,0.014551163,,2,64
-2,-2,35,2,0.015548229,,2,64
-2,-2,38,1,0.016819,,2,64
-2,-1,41,1,0.016819,,2,64
-3,-2,42,1,0.017818689,,2,64
-3,-1,44,1,0.017818689,,2,64
-2,-2,46,1,0.018816471,,2,64
-3,-1,48,1,0.025559902,,2,64
-2,-2,49,1,0.025559902,,2,64
-3,-1,50,1,0.027030945,,2,64
-2,-1,51,2,0.027030945,,2,64
-3,-1,52,1,0.028030872,,2,64
-3,-1,53,2,0.028030872,,2,64
-2,-1,55,3,0.029034853,,2,64
-2,-1,56,3,0.030025244,,2,64
-3,-1,58,2,0.031023979,,2,64
-3,-1,59,2,0.031023979,,2,64
-3,-1,59,2,0.032020092,,2,64
-2,-1,59,3,0.032020092,,2,64
-2,-1,61,2,0.033017635,,2,64
-3,-2,62,2,0.035036087,,2,64
-2,-2,62,1,0.035036087,,2,64
-3,-1,62,2,0.036009312,,2,64
-3,-1,63,2,0.03700757,,2,64
-2,-1,62,2,0.038004875,,2,64
-2,-1,62,2,0.039001226,,2,64
-2,-1,63,2,0.039001226,,2,64
-2,-1,62,2,0.040601015,,2,64
-2,-1,62,1,0.041256428,,2,64
-3,-1,63,2,0.041911125,,2,64
-3,-1,62,2,0.041911125,,2,64
-3,-2,60,2,0.042910576,,2,64
-2,-2,59,2,0.042910576,,2,64
-2,-2,59,2,0.044929981,,2,64
-2,-1,56,3,0.044929981,,2,64
-2,-2,53,2,0.045902967,,2,64
-3,-1,49,2,0.046900034,,2,64
-3,-1,46,2,0.046900034,,2,64
-3,-1,41,2,0.047897577,,2,64
-2,-1,35,1,0.048894644,,2,64
-3,-1,30,1,0.04989171,,2,64
-3,-1,22,1,0.04989171,,2,64
-2,-1,16,0,0.051225185,,2,64
-2,-1,11,2,0.051880598,,2,64
-2,-2,7,0,0.051880598,,2,64
-3,-1,6,1,0.052880049,,2,64
-2,-2,-2,6,0.002920389,,3,65
-2,-3,-1,6,0.003946066,,3,65
-2,-2,0,7,0.004944563,,3,65
-1,-2,-2,8,0.004944563,,3,65
-1,-2,-1,8,0.005942106,,3,65
-2,-2,-1,9,0.006941319,,3,65
-2,-2,-1,10,0.006941319,,3,65
-2,-2,-1,11,0.007935047,,3,65
-2,-3,0,13,0.008933306,,3,65
-2,-3,0,14,0.009930372,,3,65
-1,-2,0,15,0.009930372,,3,65
-2,-2,0,17,0.011922121,,3,65
-2,-2,-1,20,0.011922121,,3,65
-1,-2,-1,21,0.012925386,,3,65
-2,-3,0,23,0.013919115,,3,65
-2,-3,0,25,0.01491785,,3,65
-1,-2,0,27,0.01491785,,3,65
-2,-3,0,30,0.015913725,,3,65
-1,-3,-1,32,0.016906023,,3,65
-1,-3,1,34,0.016906023,,3,65
-2,-2,0,36,0.017910004,,3,65
-1,-3,1,38,0.018909216,,3,65
-2,-3,0,41,0.018909216,,3,65
-1,-3,0,42,0.019874334,,3,65
-1,-4,0,45,0.0218997,,3,65
-1,-3,0,47,0.022897243,,3,65
-1,-3,2,49,0.023892641,,3,65
-1,-2,1,51,0.023892641,,3,65
-1,-3,1,52,0.024892807,,3,65
-2,-3,0,53,0.025887728,,3,65
-1,-4,1,55,0.025887728,,3,65
-1,-3,0,56,0.026884556,,3,65
-2,-4,1,58,0.027882099,,3,65
-2,-4,0,58,0.027882099,,3,65
-1,-3,0,58,0.028878927,,3,65
-2,-3,0,59,0.029878616,,3,65
-1,-2,1,60,0.029878616,,3,65
-1,-4,1,58,0.03187108,,3,65
-1,-4,1,58,0.032871723,,3,65
0,-3,1,57,0.032871723,,3,65
-2,-4,1,55,0.033865929,,3,65
-2,-2,1,54,0.034862995,,3,65
-2,-2,0,53,0.034862995,,3,65
-1,-4,0,52,0.035861015,,3,65
-1,-4,1,50,0.036828756,,3,65
-1,-4,1,48,0.036828756,,3,65
-2,-4,1,47,0.037857056,,3,65
-1,-3,0,45,0.038857222,,3,65
-2,-3,0,45,0.039851427,,3,65
-2,-3,1,44,0.039851427,,3,65
-2,-4,1,41,0.041850805,,3,65
-2,-3,1,40,0.04281354,,3,65
-2,-3,1,37,0.043838501,,3,65
-2,-3,0,34,0.044837475,,3,65
-2,-3,0,32,0.044837475,,3,65
-1,-4,0,27,0.045833588,,3,65
-2,-3,0,25,0.046832323,,3,65
-2,-2,0,22,0.046832323,,3,65
-2,-2,-1,19,0.047828674,,3,65
-1,-3,-1,14,0.048829317,,3,65
-2,-2,-1,9,0.048829317,,3,65
-2,-3,-1,8,0.049817324,,3,65
-2,-2,0,7,0.05181694,,3,65
-1,-3,0,7,0.052804708,,3,65
-2,-2,-1,6,0.052804708,,3,65
-2,-2,0,6,0.002675056,,3,66
-2,-2,0,7,0.003319263,,3,66
-1,-3,-1,8,0.003979445,,3,66
-1,-2,0,11,0.004638672,,3,66
-1,-3,-1,13,0.004638672,,3,66
-1,-3,0,15,0.005638599,,3,66
-2,-3,0,16,0.005638599,,3,66
-2,-3,0,18,0.006635427,,3,66
-1,-2,0,21,0.007632732,,3,66
-2,-3,0,23,0.007632732,,3,66
0,-3,0,25,0.008630514,,3,66
-1,-3,1,26,0.009627581,,3,66
-1,-3,1,29,0.009627581,,3,66
-1,-3,0,31,0.011654615,,3,66
-1,-3,1,33,0.012548923,,3,66
0,-2,1,35,0.012548923,,3,66
-2,-4,2,37,0.013548613,,3,66
-1,-3,1,38,0.014680147,,3,66
-1,-4,0,40,0.014680147,,3,66
-1,-3,1,43,0.015679598,,3,66
-1,-3,1,44,0.015679598,,3,66
-1,-3,1,47,0.016677618,,3,66
-1,-4,2,49,0.017674923,,3,66
-1,-3,2,51,0.018672943,,3,66
-1,-3,1,54,0.018672943,,3,66
-1,-4,1,56,0.019669056,,3,66
-1,-4,2,58,0.020667553,,3,66
-1,-3,1,61,0.021693945,,3,66
-1,-4,1,63,0.021693945,,3,66
-1,-3,1,65,0.022661209,,3,66
-1,-3,1,67,0.023658752,,3,66
-1,-3,2,69,0.023658752,,3,66
-2,-3,1,71,0.024655819,,3,66
-1,-3,1,72,0.025653362,,3,66
-2,-3,1,74,0.025653362,,3,66
-1,-3,1,75,0.026650429,,3,66
-1,-4,1,76,0.027647734,,3,66
-1,-3,1,76,0.027647734,,3,66
-1,-4,1,77,0.028645515,,3,66
-1,-4,2,76,0.029642344,,3,66
-1,-4,1,76,0.030641079,,3,66
-1,-4,1,75,0.031664848,,3,66
-1,-4,1,74,0.032634974,,3,66
-1,-3,1,75,0.033634186,,3,66
-2,-3,1,76,0.033634186,,3,66
-1,-3,2,75,0.034629583,,3,66
-1,-4,1,74,0.035627127,,3,66
-1,-3,2,73,0.035627127,,3,66
-2,-4,2,71,0.036623716,,3,66
-1,-3,1,69,0.03762126,,3,66
-1,-3,1,67,0.03762126,,3,66
-2,-4,2,63,0.038618803,,3,66
-2,-3,1,58,0.039616108,,3,66
-2,-3,1,54,0.039616108,,3,66
-1,-3,1,50,0.041641235,,3,66
-1,-3,1,45,0.041641235,,3,66
-2,-3,1,39,0.042607784,,3,66
-1,-3,1,35,0.043605328,,3,66
-2,-3,1,29,0.043605328,,3,66
-1,-4,0,25,0.044602871,,3,66
-2,-3,-1,21,0.045599699,,3,66
-1,-3,0,15,0.045599699,,3,66
-2,-3,0,10,0.046597481,,3,66
-1,-3,0,7,0.047595024,,3,66
-1,-2,0,7,0.047595024,,3,66
-1,-2,-1,6,0.048592329,,3,66
-1,-2,0,6,0.002532721,,3,77
-2,-2,-1,6,0.003565311,,3,77
-1,-2,0,8,0.003565311,,3,77
-2,-2,0,10,0.004557848,,3,77
-2,-2,-1,12,0.005554914,,3,77
-1,-3,0,14,0.006552696,,3,77
-2,-3,0,17,0.006552696,,3,77
-2,-2,0,19,0.007548809,,3,77
-2,-2,0,21,0.008517742,,3,77
-2,-2,0,24,0.008517742,,3,77
-1,-2,0,26,0.009543896,,3,77
-2,-3,0,29,0.011539221,,3,77
-2,-2,0,32,0.011539221,,3,77
-1,-2,0,35,0.012539387,,3,77
-2,-3,1,41,0.013536453,,3,77
-1,-3,0,42,0.013536453,,3,77
-2,-3,1,47,0.01453352,,3,77
-2,-4,0,51,0.015528679,,3,77
-1,-3,1,54,0.015528679,,3,77
-2,-3,0,59,0.016527414,,3,77
-2,-3,1,62,0.017522335,,3,77
0,-3,0,66,0.017522335,,3,77
-1,-4,1,70,0.018519878,,3,77
-1,-4,1,72,0.019487858,,3,77
-1,-3,2,75,0.021483183,,3,77
-1,-3,1,79,0.022484064,,3,77
-1,-3,1,82,0.023507833,,3,77
-1,-3,1,85,0.023507833,,3,77
-1,-3,1,86,0.024501562,,3,77
-1,-3,2,88,0.025501966,,3,77
-1,-4,1,90,0.025501966,,3,77
-1,-4,2,92,0.026498318,,3,77
-1,-4,2,93,0.027496338,,3,77
-2,-2,1,94,0.027496338,,3,77
-2,-3,1,96,0.028493166,,3,77
-1,-3,1,95,0.029489994,,3,77
-1,-3,1,97,0.030459404,,3,77
-1,-3,2,97,0.031486034,,3,77
-1,-4,2,98,0.032386541,,3,77
-1,-4,2,99,0.033049822,,3,77
-2,-3,3,99,0.033708572,,3,77
-2,-2,2,100,0.033708572,,3,77
-1,-3,2,99,0.0347085,,3,77
-1,-2,2,101,0.035705328,,3,77
-1,-4,1,101,0.035705328,,3,77
-1,-3,2,99,0.036702871,,3,77
-2,-4,2,100,0.037700891,,3,77
-2,-4,2,99,0.037700891,,3,77
-2,-3,3,98,0.038698196,,3,77
-1,-4,2,99,0.040725708,,3,77
-2,-3,1,99,0.04193759,,3,77
-1,-4,2,99,0.04193759,,3,77
-2,-4,2,98,0.042938232,,3,77
-1,-3,2,97,0.042938232,,3,77
-1,-4,2,96,0.043935061,,3,77
-2,-3,2,94,0.044932365,,3,77
-1,-2,1,93,0.044932365,,3,77
-1,-4,1,91,0.045929909,,3,77
-1,-4,1,88,0.046926737,,3,77
-1,-3,1,85,0.046926737,,3,77
-2,-3,2,81,0.047924757,,3,77
-1,-3,1,76,0.048921585,,3,77
-1,-3,1,68,0.048921585,,3,77
-2,-3,1,62,0.050943851,,3,77
-2,-3,1,56,0.051946163,,3,77
-2,-2,1,48,0.051946163,,3,77
-1,-3,1,42,0.052912235,,3,77
-2,-3,0,36,0.05390811,,3,77
-1,-2,1,30,0.054905415,,3,77
-2,-2,0,26,0.054905415,,3,77
-2,-2,0,23,0.055902958,,3,77
-2,-2,0,20,0.056900501,,3,77
-1,-3,0,16,0.057897568,,3,77
-1,-3,0,11,0.057897568,,3,77
-2,-2,0,7,0.058894873,,3,77
-2,-2,-1,6,0.060889482,,3,77
-1,-2,0,6,0.061886549,,3,77
-1,-2,-1,6,0.001366615,,3,77
-2,-2,-1,6,0.00236249,,3,77
-2,-1,-1,7,0.003374577,,3,77
-2,-3,-1,9,0.003374577,,3,77
-2,-2,0,11,0.004387379,,3,77
-2,-3,-1,12,0.004387379,,3,77
-2,-2,-1,15,0.005357265,,3,77
-2,-2,-1,17,0.006381273,,3,77
-2,-2,-1,19,0.006381273,,3,77
-2,-2,0,22,0.007350206,,3,77
-1,-3,-1,24,0.00837636,,3,77
-1,-3,0,29,0.00837636,,3,77
-1,-3,1,30,0.010369062,,3,77
-1,-3,2,35,0.011370659,,3,77
-2,-3,0,38,0.011370659,,3,77
-2,-3,0,41,0.012367725,,3,77
-2,-3,1,44,0.013363361,,3,77
-1,-3,0,47,0.013363361,,3,77
-1,-3,2,51,0.014331579,,3,77
-2,-3,1,54,0.01535821,,3,77
-1,-2,2,56,0.01535821,,3,77
-1,-3,0,59,0.016360521,,3,77
-1,-3,1,62,0.016360521,,3,77
-2,-3,1,65,0.017323732,,3,77
-1,-3,1,67,0.018350363,,3,77
-2,-3,2,69,0.018350363,,3,77
-1,-3,2,71,0.020314932,,3,77
-1,-3,1,74,0.021312237,,3,77
-2,-3,1,76,0.021312237,,3,77
-1,-3,2,77,0.022339344,,3,77
-2,-4,1,78,0.022339344,,3,77
-2,-3,1,79,0.023308039,,3,77
-1,-3,1,80,0.024333954,,3,77
-1,-4,1,80,0.024333954,,3,77
-2,-4,1,80,0.025302649,,3,77
-1,-4,2,81,0.026299238,,3,77
-1,-3,2,80,0.026299238,,3,77
-2,-3,2,80,0.027296543,,3,77
-2,-4,1,79,0.028294086,,3,77
-1,-4,1,79,0.028294086,,3,77
-1,-4,1,79,0.030329704,,3,77
-1,-4,1,79,0.031296968,,3,77
-1,-4,3,78,0.032316685,,3,77
-2,-3,1,78,0.033298969,,3,77
-1,-3,1,78,0.033298969,,3,77
-1,-4,1,77,0.034278393,,3,77
-1,-3,1,77,0.035304785,,3,77
-1,-4,2,76,0.035304785,,3,77
-2,-3,1,77,0.036273003,,3,77
-1,-3,2,75,0.037298918,,3,77
-2,-3,2,74,0.037298918,,3,77
-2,-3,2,74,0.038296938,,3,77
-2,-4,2,73,0.038296938,,3,77
-1,-3,2,72,0.040261745,,3,77
-2,-2,2,70,0.041258812,,3,77
-1,-4,1,68,0.041258812,,3,77
-1,-4,2,65,0.042288065,,3,77
-1,-4,1,63,0.04326272,,3,77
-2,-4,2,62,0.04326272,,3,77
-1,-3,1,60,0.044251442,,3,77
-2,-4,1,57,0.044251442,,3,77
-2,-4,1,54,0.04524827,,3,77
-1,-3,1,52,0.046247482,,3,77
-1,-4,1,47,0.047243118,,3,77
-1,-3,1,43,0.047243118,,3,77
-1,-3,1,38,0.048256159,,3,77
-2,-3,1,33,0.050265074,,3,77
-2,-3,1,25,0.051263571,,3,77
-1,-2,0,20,0.051263571,,3,77
-2,-3,-1,16,0.052230597,,3,77
-1,-2,0,11,0.053257227,,3,77
-1,-1,0,8,0.054224491,,3,77
-1,-1,0,7,0.054224491,,3,77
-1,-1,-1,7,0.055221319,,3,77
-1,-1,0,6,0.056219101,,3,77
-1,-1,0,6,0.057224512,,3,77
-2,-1,-2,6,0.057224512,,3,77
-2,-2,-1,6,0.002341986,,3,72
-1,-3,-1,6,0.003364801,,3,72
-2,-2,-1,7,0.004363537,,3,72
-2,-2,-1,8,0.005548477,,3,72
-2,-2,0,10,0.00638938,,3,72
-1,-2,0,11,0.007147789,,3,72
-2,-3,0,13,0.007147789,,3,72
-1,-2,1,15,0.008145094,,3,72
-2,-3,0,17,0.009145021,,3,72
-2,-3,0,19,0.011171579,,3,72
-1,-2,0,22,0.012137651,,3,72
-1,-2,0,25,0.01313591,,3,72
-1,-3,0,27,0.01313591,,3,72
-2,-3,0,30,0.014131546,,3,72
-2,-3,1,33,0.015129566,,3,72
-1,-2,1,36,0.016126871,,3,72
-2,-2,0,37,0.017124653,,3,72
-1,-4,2,41,0.017124653,,3,72
-1,-2,1,42,0.018121719,,3,72
-2,-4,1,44,0.019119024,,3,72
-1,-3,1,45,0.021142006,,3,72
-1,-3,2,48,0.022110939,,3,72
-2,-3,1,50,0.023505926,,3,72
-1,-3,2,53,0.023505926,,3,72
-2,-3,1,53,0.024506092,,3,72
-1,-3,1,54,0.025503635,,3,72
0,-3,1,55,0.026794434,,3,72
-1,-3,2,56,0.026794434,,3,72
-1,-3,1,58,0.027793884,,3,72
-1,-4,1,58,0.028791666,,3,72
-2,-2,2,60,0.028791666,,3,72
0,-3,2,60,0.030813694,,3,72
-1,-3,1,61,0.031772137,,3,72
-1,-4,2,61,0.032427788,,3,72
0,-3,3,62,0.033065796,,3,72
-2,-4,1,64,0.033723354,,3,72
-1,-3,1,64,0.034379721,,3,72
0,-3,2,65,0.034379721,,3,72
-1,-4,2,65,0.035379648,,3,72
-1,-3,2,67,0.036379099,,3,72
-1,-3,2,68,0.037090778,,3,72
-1,-4,1,69,0.037090778,,3,72
-1,-3,1,70,0.038090467,,3,72
-1,-4,1,70,0.039106131,,3,72
-1,-4,2,71,0.040118694,,3,72
-1,-4,2,72,0.041083097,,3,72
0,-4,1,72,0.042079926,,3,72
-1,-3,2,72,0.042079926,,3,72
0,-4,2,72,0.043610096,,3,72
-2,-2,1,72,0.043610096,,3,72
-1,-3,1,72,0.044610023,,3,72
-1,-3,2,71,0.044610023,,3,72
-1,-4,1,71,0.045607328,,3,72
-1,-4,1,70,0.046604395,,3,72
-1,-4,2,68,0.047601223,,3,72
-1,-3,2,67,0.047601223,,3,72
-1,-3,2,64,0.048599243,,3,72
-1,-3,1,62,0.049597263,,3,72
-1,-3,1,58,0.050617933,,3,72
-1,-3,2,55,0.051600456,,3,72
0,-3,1,50,0.051600456,,3,72
-1,-3,1,44,0.052614212,,3,72
-1,-3,1,35,0.053598404,,3,72
-2,-3,1,30,0.053598404,,3,72
-1,-3,1,23,0.054594755,,3,72
-1,-1,2,20,0.055593491,,3,72
-1,-3,0,17,0.055593491,,3,72
-1,-4,0,14,0.056592464,,3,72
-1,-2,0,11,0.057587385,,3,72
-2,-2,0,8,0.058584929,,3,72
-2,-2,0,6,0.058584929,,3,72
-2,-3,0,6,0.060999393,,3,72
-2,-2,-1,6,0.00229454,,3,79
-1,-2,-1,7,0.003288984,,3,79
-2,-2,-1,7,0.004290581,,3,79
-2,-2,-1,7,0.005312681,,3,79
-2,-1,0,9,0.006309271,,3,79
-1,-3,0,9,0.00730896,,3,79
-2,-1,-1,10,0.008303165,,3,79
-1,-2,0,12,0.00930047,,3,79
-2,-2,-1,15,0.0112679,,3,79
-2,-3,0,16,0.012292147,,3,79
-1,-2,0,19,0.013290167,,3,79
-2,-2,0,19,0.014297247,,3,79
-2,-2,0,21,0.015286684,,3,79
-1,-2,0,24,0.016286612,,3,79
-2,-3,0,26,0.017284632,,3,79
-2,-3,1,28,0.018357515,,3,79
-1,-2,0,30,0.018357515,,3,79
-2,-3,0,32,0.019358397,,3,79
-1,-2,0,36,0.021353245,,3,79
-1,-3,1,37,0.022382021,,3,79
-1,-3,1,39,0.023349047,,3,79
-1,-3,2,41,0.023349047,,3,79
-1,-3,1,43,0.024345398,,3,79
-2,-3,1,45,0.025342226,,3,79
-1,-2,1,46,0.026339531,,3,79
-1,-3,1,49,0.027338266,,3,79
-1,-3,0,49,0.027338266,,3,79
-1,-3,1,50,0.028333902,,3,79
-1,-3,2,53,0.029331923,,3,79
-1,-3,1,53,0.029331923,,3,79
-2,-3,2,53,0.031351328,,3,79
-2,-3,1,54,0.031351328,,3,79
-1,-3,1,56,0.032924652,,3,79
-1,-3,1,56,0.033581734,,3,79
-1,-3,1,57,0.03424263,,3,79
-1,-4,1,58,0.034898043,,3,79
-2,-3,2,58,0.034898043,,3,79
-1,-3,1,59,0.035897732,,3,79
-1,-2,2,59,0.035897732,,3,79
-2,-3,1,60,0.036894798,,3,79
0,-3,1,60,0.03789258,,3,79
-2,-3,1,61,0.038890123,,3,79
-1,-4,2,61,0.038890123,,3,79
-1,-4,1,60,0.040885448,,3,79
-1,-4,2,60,0.042402029,,3,79
-2,-3,2,60,0.043064833,,3,79
-2,-3,1,60,0.043729067,,3,79
-1,-4,2,60,0.044394016,,3,79
-1,-3,2,60,0.045058012,,3,79
-1,-3,1,60,0.045058012,,3,79
-1,-4,2,59,0.046057463,,3,79
-1,-4,1,59,0.046057463,,3,79
-1,-3,1,58,0.047054768,,3,79
-2,-3,2,58,0.048052311,,3,79
-1,-2,2,57,0.04905057,,3,79
-1,-3,1,57,0.04905057,,3,79
-2,-3,1,55,0.051067829,,3,79
-1,-3,2,54,0.051930904,,3,79
-1,-3,1,52,0.052589893,,3,79
-1,-3,1,50,0.053250074,,3,79
-1,-3,2,48,0.053907633,,3,79
-2,-4,1,46,0.053907633,,3,79
-1,-4,1,43,0.05493927,,3,79
-2,-3,1,41,0.055904627,,3,79
-1,-4,1,37,0.055904627,,3,79
-2,-4,1,34,0.056901455,,3,79
-1,-3,1,31,0.057899237,,3,79
-1,-3,2,29,0.058897495,,3,79
-2,-3,1,26,0.058897495,,3,79
