Sensor 0,Sensor 1,Sensor 2,Sensor 3,Time,,action,Length
-4,-1,51,1,0.018274546,,2,57
-4,0,60,1,0.019270897,,2,57
-4,-1,68,2,0.020269156,,2,57
-3,-1,78,3,0.021265507,,2,57
-3,-1,86,2,0.029695988,,2,57
-4,-1,94,3,0.030518532,,2,57
-4,-1,102,2,0.0315516,,2,57
-4,-1,110,2,0.032549143,,2,57
-4,-1,118,3,0.033546686,,2,57
-4,0,125,3,0.034539461,,2,57
-3,-1,134,3,0.035544157,,2,57
-3,-1,142,3,0.036540508,,2,57
-4,-1,148,3,0.037530184,,2,57
-4,0,155,3,0.039524794,,2,57
-4,-1,162,3,0.040496826,,2,57
-3,-2,167,4,0.041494608,,2,57
-3,-1,173,4,0.041494608,,2,57
-4,0,179,4,0.042491436,,2,57
-4,-1,184,4,0.043487549,,2,57
-4,0,189,4,0.044485092,,2,57
-4,-1,193,4,0.045511723,,2,57
-3,-2,197,4,0.045511723,,2,57
-4,-1,200,4,0.046480417,,2,57
-4,-1,202,5,0.047507286,,2,57
-3,-1,204,4,0.048503876,,2,57
-4,-2,205,3,0.049496412,,2,57
-4,-1,207,3,0.050469875,,2,57
-4,-2,208,3,0.050469875,,2,57
-4,-1,206,4,0.051489353,,2,57
-4,-1,203,3,0.052494764,,2,57
-3,-2,199,4,0.052494764,,2,57
-4,-1,193,3,0.053462029,,2,57
-3,-1,185,5,0.054481506,,2,57
-4,-2,175,4,0.054481506,,2,57
-3,-2,166,4,0.055456161,,2,57
-4,0,153,3,0.056478262,,2,57
-3,-1,138,4,0.057451487,,2,57
-5,-1,124,3,0.057451487,,2,57
-4,-1,110,2,0.059472322,,2,57
-4,-1,97,2,0.060442209,,2,57
-4,-1,83,1,0.061440229,,2,57
-4,-1,67,2,0.061440229,,2,57
-3,-1,49,1,0.062467337,,2,57
-3,-1,32,1,0.063462973,,2,57
-4,-2,16,0,0.063462973,,2,57
-3,0,7,0,0.06445694,,2,57
-3,-1,6,-1,0.065430641,,2,57
-3,-1,6,-2,10.51234245,,2,50
-3,-1,7,-1,10.51334071,,2,50
-3,-1,10,-1,10.5143373,,2,50
-3,-2,14,0,10.51533508,,2,50
-3,-1,19,-1,10.51633167,,2,50
-4,-1,24,0,10.51633167,,2,50
-4,0,30,0,10.51733017,,2,50
-3,-2,37,0,10.51832652,,2,50
-3,-1,44,1,10.51832652,,2,50
-4,-1,51,0,10.51932454,,2,50
-4,0,58,1,10.52131963,,2,50
-4,-1,64,1,10.52234674,,2,50
-3,-1,71,1,10.52234674,,2,50
-4,-2,76,1,10.5233469,,2,50
-3,-1,81,2,10.52434444,,2,50
-4,0,85,1,10.52434444,,2,50
-4,-1,91,3,10.5253408,,2,50
-3,-2,97,2,10.52633834,,2,50
-3,-1,102,1,10.52633834,,2,50
-3,-1,108,2,10.5279212,,2,50
-4,-1,114,2,10.5279212,,2,50
-4,-2,118,1,10.52892113,,2,50
-4,0,122,3,10.52991915,,2,50
-4,-1,127,2,10.5311923,,2,50
-3,-1,131,2,10.5311923,,2,50
-4,-1,134,3,10.53219199,,2,50
-4,-1,138,2,10.53319001,,2,50
-3,-1,140,2,10.53319001,,2,50
-4,0,142,2,10.53463078,,2,50
-3,0,144,3,10.53463078,,2,50
-4,0,145,2,10.53561091,,2,50
-4,-1,146,3,10.53673959,,2,50
-4,-1,145,2,10.53673959,,2,50
-3,-1,144,2,10.53777099,,2,50
-4,0,142,3,10.53873658,,2,50
-4,-1,139,2,10.53873658,,2,50
-3,0,136,2,10.54075837,,2,50
-4,-1,130,3,10.54172945,,2,50
-3,0,125,3,10.54280329,,2,50
-4,-1,118,2,10.54280329,,2,50
-4,-1,109,2,10.54380465,,2,50
-4,-1,100,2,10.54482532,,2,50
-4,0,90,3,10.54582882,,2,50
-4,0,79,1,10.54582882,,2,50
-3,-2,69,1,10.54682493,,2,50
-4,-1,56,0,10.54779363,,2,50
-4,-1,40,0,10.54779363,,2,50
-4,-1,25,0,10.54881525,,2,50
-4,0,13,0,10.54981375,,2,50
-3,-1,7,0,10.55081058,,2,50
-1,-1,-1,6,0.004967928,,3,68
-2,-3,-2,6,0.006962061,,3,68
-2,-1,-2,7,0.007949352,,3,68
-2,-2,-2,9,0.007949352,,3,68
-1,-2,-1,13,0.008947372,,3,68
-2,-3,-2,15,0.009943962,,3,68
-2,-3,-2,20,0.009943962,,3,68
-1,-2,0,28,0.010917902,,3,68
-2,-4,-1,35,0.012913227,,3,68
-1,-3,0,44,0.012913227,,3,68
-1,-3,0,52,0.013911009,,3,68
-1,-3,0,59,0.01493144,,3,68
-1,-4,0,66,0.015922785,,3,68
-2,-3,1,72,0.015922785,,3,68
-2,-3,1,80,0.016925573,,3,68
-2,-3,1,88,0.017923117,,3,68
-1,-3,1,97,0.017923117,,3,68
-1,-4,2,105,0.018897533,,3,68
-1,-4,1,113,0.019913197,,3,68
-1,-3,2,122,0.019913197,,3,68
-1,-3,2,132,0.020891666,,3,68
-1,-4,2,142,0.022905588,,3,68
-1,-4,3,155,0.02388382,,3,68
0,-4,3,166,0.02388382,,3,68
-1,-3,2,178,0.024900198,,3,68
-1,-3,2,191,0.025897264,,3,68
-1,-3,3,202,0.025897264,,3,68
-1,-3,2,212,0.026875973,,3,68
-1,-4,3,223,0.027873278,,3,68
-1,-4,3,233,0.028972149,,3,68
-1,-4,3,243,0.029670477,,3,68
-1,-4,2,253,0.029670477,,3,68
-1,-3,2,262,0.030670404,,3,68
-1,-3,3,269,0.032700062,,3,68
-2,-3,3,277,0.033662796,,3,68
0,-4,4,283,0.034660339,,3,68
-1,-4,3,289,0.034660339,,3,68
0,-4,2,294,0.035657406,,3,68
-1,-4,2,299,0.036681175,,3,68
-1,-3,2,302,0.036681175,,3,68
-1,-3,2,305,0.037711143,,3,68
-1,-3,2,305,0.038830042,,3,68
0,-4,2,305,0.039499044,,3,68
0,-3,3,304,0.039499044,,3,68
0,-3,2,302,0.040498495,,3,68
-1,-4,2,298,0.041497946,,3,68
-1,-4,2,293,0.042522907,,3,68
-1,-3,3,286,0.043484449,,3,68
-1,-3,2,277,0.043484449,,3,68
-1,-4,2,265,0.0444839,,3,68
0,-3,3,250,0.04548192,,3,68
-1,-3,2,229,0.04548192,,3,68
-1,-3,3,206,0.046479464,,3,68
0,-3,2,177,0.047476292,,3,68
0,-3,1,144,0.047476292,,3,68
0,-3,1,109,0.04847312,,3,68
-1,-4,1,76,0.049471378,,3,68
-1,-4,1,47,0.050468445,,3,68
-2,-4,2,27,0.050468445,,3,68
-1,-3,1,16,0.052492619,,3,68
-1,-4,0,12,0.05341506,,3,68
-1,-3,0,12,0.05341506,,3,68
-1,-2,0,10,0.054414988,,3,68
-1,-4,0,8,0.054414988,,3,68
-1,-2,0,8,0.055411816,,3,68
-2,-3,-1,7,0.056749105,,3,68
-2,-3,-1,7,0.057426453,,3,68
-2,-2,-1,6,0.058101892,,3,68
-1,-2,-1,6,0.004123926,,3,56
-1,-3,-1,6,0.005478144,,3,56
-1,-3,-2,7,0.006480694,,3,56
0,-1,0,10,0.007477283,,3,56
-2,-2,-1,13,0.008473158,,3,56
-2,-3,-1,17,0.00947094,,3,56
-1,-2,-1,21,0.00947094,,3,56
-1,-3,-1,25,0.010467768,,3,56
-2,-2,0,30,0.011465073,,3,56
-1,-2,0,36,0.01303792,,3,56
-1,-4,0,41,0.013774157,,3,56
-1,-3,0,47,0.014384747,,3,56
-1,-4,-1,53,0.015203238,,3,56
-2,-3,0,60,0.015203238,,3,56
-2,-3,0,67,0.016202927,,3,56
-2,-3,0,75,0.0172019,,3,56
-1,-3,0,84,0.0172019,,3,56
-1,-4,1,93,0.018198967,,3,56
-1,-4,1,104,0.019195318,,3,56
-1,-4,1,114,0.019195318,,3,56
0,-4,1,125,0.0201931,,3,56
-1,-3,1,135,0.022217035,,3,56
0,-4,0,145,0.023184538,,3,56
-1,-3,0,156,0.023184538,,3,56
0,-3,1,166,0.02418232,,3,56
-1,-3,1,175,0.025180101,,3,56
-1,-4,2,184,0.026177406,,3,56
-1,-3,1,190,0.026177406,,3,56
-1,-3,1,197,0.027173996,,3,56
-1,-4,2,202,0.028171301,,3,56
-1,-3,2,206,0.029169798,,3,56
-1,-4,2,210,0.029169798,,3,56
-1,-3,1,212,0.030192852,,3,56
-1,-4,1,213,0.032160997,,3,56
-1,-3,2,212,0.033157587,,3,56
-1,-4,1,211,0.033157587,,3,56
-1,-4,0,207,0.03415513,,3,56
-1,-4,1,203,0.035152435,,3,56
-1,-3,1,197,0.035152435,,3,56
-1,-4,1,188,0.03614974,,3,56
-1,-4,2,175,0.037147045,,3,56
-1,-3,1,161,0.037147045,,3,56
-1,-3,2,143,0.038143873,,3,56
-1,-4,1,122,0.039141178,,3,56
-1,-3,2,99,0.039141178,,3,56
-1,-3,1,73,0.040138483,,3,56
-1,-3,1,49,0.042133808,,3,56
-1,-3,1,29,0.042133808,,3,56
-1,-3,1,15,0.043131351,,3,56
-1,-3,0,11,0.044128418,,3,56
-1,-4,0,9,0.045125246,,3,56
-1,-3,0,7,0.045125246,,3,56
-1,-3,0,6,0.046122551,,3,56
-1,-4,0,7,0.047120333,,3,56
-1,-3,-1,6,0.047120333,,3,56
-1,-3,0,6,0.048117876,,3,56
-2,-3,-2,6,0.004112244,,3,35
-1,-3,-1,8,0.005115986,,3,35
-1,-2,-1,10,0.00682807,,3,35
-1,-3,0,16,0.007828712,,3,35
-2,-3,-1,24,0.007828712,,3,35
-2,-4,1,32,0.008826017,,3,35
-1,-3,0,43,0.009823322,,3,35
-1,-4,0,54,0.009823322,,3,35
-1,-4,2,65,0.010820866,,3,35
0,-4,1,76,0.011818409,,3,35
-1,-3,2,86,0.012815237,,3,35
-1,-4,1,95,0.012815237,,3,35
-1,-3,2,102,0.014433384,,3,35
-1,-3,2,109,0.015127182,,3,35
-1,-3,2,115,0.01582098,,3,35
-1,-4,2,121,0.01582098,,3,35
-1,-3,3,126,0.016849995,,3,35
-1,-3,2,128,0.01785326,,3,35
-1,-3,2,131,0.01785326,,3,35
-1,-3,1,132,0.018877983,,3,35
-1,-3,1,130,0.021261215,,3,35
-1,-3,1,128,0.021261215,,3,35
-1,-3,1,123,0.022261143,,3,35
-1,-3,1,119,0.023259163,,3,35
-1,-4,2,112,0.023259163,,3,35
-1,-4,2,103,0.024255991,,3,35
0,-4,2,91,0.025253057,,3,35
-1,-3,2,76,0.025253057,,3,35
-1,-3,2,57,0.026250839,,3,35
-1,-4,1,36,0.027248144,,3,35
-1,-3,1,20,0.027248144,,3,35
-2,-3,0,14,0.028245449,,3,35
-1,-3,-1,10,0.030263662,,3,35
0,-3,-1,7,0.031100273,,3,35
-1,-1,0,6,0.031100273,,3,35
-1,-3,-2,6,0.002041101,,3,43
-1,-2,-2,6,0.003038168,,3,43
-1,-2,-1,8,0.003038168,,3,43
-1,-2,-1,10,0.004035234,,3,43
-1,-3,0,15,0.005032778,,3,43
-1,-3,-1,20,0.006030321,,3,43
-1,-3,0,25,0.006030321,,3,43
-1,-3,0,32,0.007027388,,3,43
-2,-3,1,39,0.008024931,,3,43
-1,-3,1,47,0.008024931,,3,43
0,-4,1,55,0.009022236,,3,43
-1,-4,1,64,0.01105094,,3,43
-1,-4,2,75,0.012015343,,3,43
-1,-3,2,87,0.013012648,,3,43
-1,-4,1,99,0.013012648,,3,43
-1,-4,1,112,0.014010191,,3,43
-1,-3,2,126,0.015007257,,3,43
-1,-3,3,138,0.015007257,,3,43
0,-4,2,150,0.016004324,,3,43
-1,-5,3,162,0.01700139,,3,43
0,-4,2,173,0.018000126,,3,43
0,-4,3,183,0.018000126,,3,43
-1,-4,2,191,0.018996239,,3,43
-1,-4,2,198,0.021022081,,3,43
0,-3,2,201,0.021985054,,3,43
-1,-4,2,203,0.022674561,,3,43
-1,-2,3,202,0.023365498,,3,43
-1,-4,2,199,0.024052858,,3,43
-1,-4,3,194,0.024052858,,3,43
0,-4,3,187,0.025082827,,3,43
-1,-4,3,179,0.026115179,,3,43
-1,-4,2,168,0.026115179,,3,43
-1,-4,2,155,0.027110577,,3,43
-1,-3,2,140,0.028110504,,3,43
-1,-3,2,122,0.029104948,,3,43
-1,-3,2,104,0.029104948,,3,43
-1,-4,2,83,0.031355381,,3,43
-1,-4,2,60,0.032029867,,3,43
-1,-3,1,36,0.032696724,,3,43
-1,-2,1,22,0.032696724,,3,43
-1,-3,0,15,0.03369689,,3,43
-1,-4,0,8,0.034693718,,3,43
-1,-2,0,6,0.034693718,,3,43
-1,-2,-1,6,0.000987053,,3,41
-1,-2,0,7,0.001984119,,3,41
-2,-3,-1,10,0.001984119,,3,41
-1,-3,-1,11,0.002993345,,3,41
-2,-3,0,16,0.004306793,,3,41
-1,-3,0,22,0.004977465,,3,41
0,-3,0,29,0.005627871,,3,41
-1,-3,0,39,0.005627871,,3,41
-1,-4,0,48,0.006627798,,3,41
-1,-4,1,59,0.006627798,,3,41
-1,-4,1,71,0.007624865,,3,41
0,-4,1,82,0.008622408,,3,41
0,-4,1,91,0.008622408,,3,41
0,-4,1,102,0.010646105,,3,41
0,-4,2,113,0.011614323,,3,41
-1,-3,2,125,0.011614323,,3,41
-1,-4,1,133,0.012611389,,3,41
-1,-4,2,142,0.013609409,,3,41
0,-3,3,152,0.013609409,,3,41
0,-4,2,161,0.014606237,,3,41
-1,-4,2,168,0.015603542,,3,41
-1,-4,2,174,0.015603542,,3,41
0,-4,2,179,0.016601086,,3,41
0,-3,2,182,0.017597914,,3,41
0,-3,3,184,0.018595457,,3,41
0,-3,2,183,0.018595457,,3,41
0,-4,2,180,0.020623207,,3,41
0,-3,2,176,0.02158761,,3,41
0,-3,2,172,0.02158761,,3,41
0,-3,2,165,0.022597313,,3,41
0,-3,2,156,0.023582458,,3,41
0,-3,2,145,0.024579763,,3,41
0,-3,2,132,0.024579763,,3,41
0,-4,2,117,0.026060104,,3,41
0,-3,1,102,0.026731253,,3,41
-1,-3,1,83,0.027402878,,3,41
-1,-4,1,58,0.027402878,,3,41
0,-4,0,32,0.028402567,,3,41
0,-3,1,17,0.028402567,,3,41
-1,-3,0,8,0.030426264,,3,41
-1,-3,0,6,0.030426264,,3,41
-2,-1,-1,6,0.004006386,,3,61
-2,-2,0,6,0.005003452,,3,61
-1,-3,-1,8,0.007010698,,3,61
-2,-2,-1,11,0.008000612,,3,61
-1,-3,-1,15,0.009967089,,3,61
-2,-2,0,19,0.018756151,,3,61
-1,-3,-1,24,0.020365238,,3,61
-1,-3,0,30,0.021366835,,3,61
-1,-4,0,36,0.022364378,,3,61
-1,-3,2,42,0.023362637,,3,61
-1,-3,1,49,0.024358988,,3,61
-1,-4,1,57,0.025355577,,3,61
-1,-3,1,65,0.026358843,,3,61
-1,-3,2,75,0.026358843,,3,61
-1,-4,1,84,0.028371096,,3,61
-1,-4,1,94,0.028371096,,3,61
0,-3,1,104,0.029896975,,3,61
-1,-4,2,114,0.030599356,,3,61
-1,-4,2,123,0.030599356,,3,61
-1,-4,1,133,0.031599522,,3,61
-1,-4,2,143,0.032799244,,3,61
-1,-4,1,150,0.032799244,,3,61
-1,-3,1,159,0.033830404,,3,61
-1,-3,2,167,0.03501606,,3,61
0,-4,2,175,0.03501606,,3,61
-1,-3,2,182,0.036015749,,3,61
0,-3,2,191,0.037017584,,3,61
-1,-3,2,199,0.038040638,,3,61
0,-3,2,206,0.038040638,,3,61
0,-3,1,213,0.039007902,,3,61
-1,-4,2,219,0.040005445,,3,61
-1,-4,2,224,0.040005445,,3,61
0,-4,2,229,0.041002989,,3,61
-1,-4,3,231,0.041999817,,3,61
0,-4,2,232,0.041999817,,3,61
0,-3,1,233,0.042997122,,3,61
-1,-4,2,233,0.043994904,,3,61
-1,-4,2,232,0.043994904,,3,61
-1,-3,2,231,0.04499197,,3,61
-1,-3,2,227,0.045989513,,3,61
-1,-3,1,220,0.048018694,,3,61
-1,-3,2,210,0.048982143,,3,61
0,-3,2,197,0.049978733,,3,61
0,-3,1,183,0.050810337,,3,61
0,-3,2,168,0.050810337,,3,61
0,-4,2,150,0.051810265,,3,61
-1,-4,2,129,0.051810265,,3,61
-1,-4,2,108,0.052816153,,3,61
-1,-3,1,87,0.053804874,,3,61
0,-4,1,67,0.054803133,,3,61
0,-3,2,48,0.054803133,,3,61
-1,-4,1,35,0.055799961,,3,61
0,-3,2,25,0.056796551,,3,61
-1,-3,1,14,0.057823658,,3,61
-1,-3,1,12,0.057823658,,3,61
0,-3,1,10,0.058791399,,3,61
0,-3,1,8,0.059788704,,3,61
-1,-3,0,8,0.059788704,,3,61
-1,-4,0,7,0.060786486,,3,61
-1,-2,0,6,0.061783791,,3,61
-1,-2,0,6,0.061783791,,3,61
-1,-2,-1,6,0.004110098,,3,35
-1,-2,-2,6,0.00556159,,3,35
-1,-1,-1,8,0.006564617,,3,35
-1,-2,-1,11,0.008550167,,3,35
0,-3,0,17,0.00955224,,3,35
-1,-3,1,23,0.01157856,,3,35
-1,-3,0,30,0.013544559,,3,35
-1,-3,0,40,0.014988184,,3,35
-1,-3,1,52,0.016277313,,3,35
0,-3,1,63,0.017279863,,3,35
0,-3,2,76,0.018277168,,3,35
0,-2,1,89,0.019274235,,3,35
0,-3,1,102,0.021274328,,3,35
0,-3,1,116,0.023263216,,3,35
0,-4,0,128,0.024260759,,3,35
1,-4,2,139,0.025978327,,3,35
0,-3,1,149,0.027190685,,3,35
0,-3,1,157,0.027190685,,3,35
0,-3,1,163,0.028191328,,3,35
0,-4,2,169,0.02918911,,3,35
0,-4,1,171,0.031215429,,3,35
0,-4,1,172,0.032180548,,3,35
-1,-4,2,171,0.033333302,,3,35
0,-3,3,167,0.033333302,,3,35
0,-3,2,162,0.034334183,,3,35
0,-4,2,154,0.035331249,,3,35
1,-3,2,142,0.036328554,,3,35
1,-3,1,128,0.037325621,,3,35
0,-4,1,109,0.037325621,,3,35
-1,-3,1,87,0.03835392,,3,35
0,-4,1,68,0.039352417,,3,35
0,-4,0,51,0.039352417,,3,35
0,-2,0,34,0.04131484,,3,35
-1,-3,1,18,0.04131484,,3,35
-1,-4,0,7,0.04231286,,3,35
-2,-3,-1,6,0.003432274,,3,48
-1,-2,0,7,0.005387783,,3,48
-1,-3,0,10,0.006416321,,3,48
-1,-3,1,13,0.007418633,,3,48
-1,-3,2,19,0.009480953,,3,48
-1,-4,3,25,0.010484219,,3,48
-1,-3,3,33,0.012508392,,3,48
-1,-3,3,42,0.013476133,,3,48
0,-3,4,52,0.01546979,,3,48
-1,-4,4,62,0.016817808,,3,48
0,-3,5,72,0.018067122,,3,48
-1,-4,6,82,0.019255877,,3,48
-1,-4,6,93,0.020288467,,3,48
-1,-4,7,103,0.0222857,,3,48
0,-4,8,115,0.024276257,,3,48
-1,-4,9,129,0.025275469,,3,48
-1,-4,11,142,0.026271105,,3,48
0,-3,10,155,0.02726841,,3,48
0,-4,10,166,0.029145002,,3,48
0,-4,10,175,0.030049801,,3,48
-1,-4,11,182,0.031059742,,3,48
0,-4,12,188,0.032057762,,3,48
-2,-4,11,193,0.033079624,,3,48
-1,-4,11,196,0.03407383,,3,48
0,-4,12,198,0.035135746,,3,48
0,-3,11,199,0.035135746,,3,48
0,-3,12,198,0.03613615,,3,48
-1,-4,11,196,0.037134409,,3,48
-1,-4,10,193,0.038130999,,3,48
-1,-4,10,188,0.039129019,,3,48
-1,-4,10,183,0.039129019,,3,48
0,-4,9,178,0.040125608,,3,48
-1,-4,9,169,0.04112339,,3,48
-1,-4,10,157,0.04314208,,3,48
-1,-4,8,141,0.04314208,,3,48
0,-3,9,125,0.044114351,,3,48
-1,-3,8,108,0.045111895,,3,48
0,-4,7,89,0.045111895,,3,48
0,-3,5,70,0.046109676,,3,48
0,-3,4,54,0.047106743,,3,48
-1,-3,3,38,0.047106743,,3,48
-1,-4,3,26,0.048756123,,3,48
0,-4,3,15,0.049401999,,3,48
-1,-3,1,11,0.050067425,,3,48
-1,-2,2,9,0.050067425,,3,48
-1,-3,0,7,0.051067352,,3,48
-1,-3,1,6,0.051067352,,3,48
-2,-2,1,6,0.053062677,,3,48
-1,-2,-1,6,0.00227046,,3,41
-1,-2,0,7,0.003236294,,3,41
-1,-2,0,10,0.004233599,,3,41
0,-2,1,15,0.004233599,,3,41
0,-3,0,23,0.006228447,,3,41
-1,-3,2,33,0.007261276,,3,41
-1,-3,0,46,0.008250952,,3,41
0,-3,2,58,0.008250952,,3,41
1,-4,1,72,0.009218931,,3,41
0,-4,2,85,0.01124382,,3,41
0,-3,3,101,0.01124382,,3,41
0,-4,2,117,0.012211084,,3,41
-1,-4,1,135,0.013238907,,3,41
0,-4,2,153,0.014205694,,3,41
-1,-4,4,172,0.014205694,,3,41
0,-4,2,190,0.015232086,,3,41
0,-3,2,208,0.016232967,,3,41
-1,-3,2,225,0.016232967,,3,41
0,-4,1,241,0.017197609,,3,41
0,-4,3,254,0.018226862,,3,41
0,-4,2,265,0.018226862,,3,41
0,-4,3,273,0.019192457,,3,41
0,-4,2,280,0.021216631,,3,41
-1,-3,3,284,0.02221489,,3,41
0,-4,2,285,0.02221489,,3,41
0,-4,3,284,0.023181677,,3,41
0,-4,3,280,0.024209499,,3,41
-1,-4,3,274,0.024209499,,3,41
-1,-4,3,266,0.025176287,,3,41
0,-4,2,253,0.02620244,,3,41
0,-4,2,234,0.027173042,,3,41
0,-5,2,211,0.027173042,,3,41
0,-4,1,182,0.028192759,,3,41
0,-4,1,150,0.029191256,,3,41
-1,-4,1,116,0.029191256,,3,41
-1,-3,1,83,0.031159401,,3,41
0,-4,2,49,0.031159401,,3,41
0,-4,2,25,0.03215766,,3,41
0,-4,1,13,0.033179998,,3,41
-1,-3,1,7,0.033179998,,3,41
-1,-4,0,6,0.034152031,,3,41
-1,-2,-1,6,0.001707315,,3,65
0,-2,0,6,0.002732992,,3,65
0,-2,-1,7,0.003984451,,3,65
-1,-3,0,10,0.003984451,,3,65
0,-2,1,14,0.004985094,,3,65
-1,-3,2,21,0.005982399,,3,65
-1,-4,1,28,0.005982399,,3,65
0,-3,2,35,0.006979465,,3,65
0,-4,2,42,0.007976532,,3,65
0,-4,1,49,0.007976532,,3,65
0,-3,2,57,0.008974075,,3,65
-1,-4,2,66,0.011000395,,3,65
0,-4,2,75,0.011966944,,3,65
0,-5,3,84,0.011966944,,3,65
0,-4,3,95,0.012993097,,3,65
-1,-4,2,105,0.013960838,,3,65
0,-4,2,117,0.013960838,,3,65
0,-4,3,129,0.014959574,,3,65
0,-3,3,140,0.015985489,,3,65
0,-4,3,151,0.016953468,,3,65
0,-4,2,163,0.016953468,,3,65
0,-3,3,175,0.01798439,,3,65
0,-4,3,187,0.018979549,,3,65
0,-3,3,199,0.020941734,,3,65
0,-4,3,210,0.020941734,,3,65
0,-3,3,218,0.021940231,,3,65
0,-3,3,227,0.022965908,,3,65
0,-3,3,236,0.023933649,,3,65
0,-4,3,244,0.023933649,,3,65
0,-4,3,253,0.024931669,,3,65
0,-3,2,262,0.025928736,,3,65
0,-4,3,272,0.025928736,,3,65
0,-3,4,280,0.026955605,,3,65
1,-3,3,287,0.027953863,,3,65
0,-3,3,295,0.027953863,,3,65
0,-4,3,302,0.028921604,,3,65
0,-4,3,310,0.030947208,,3,65
0,-3,3,319,0.031943321,,3,65
0,-4,2,325,0.03294611,,3,65
0,-3,3,330,0.03294611,,3,65
0,-4,3,334,0.033908844,,3,65
0,-3,3,337,0.034930944,,3,65
0,-3,3,339,0.035932064,,3,65
0,-3,2,340,0.035932064,,3,65
0,-3,2,339,0.036900043,,3,65
0,-3,3,339,0.03792572,,3,65
0,-3,3,338,0.03792572,,3,65
-1,-3,3,334,0.038894653,,3,65
0,-3,4,330,0.040888309,,3,65
0,-4,3,325,0.041886806,,3,65
0,-4,3,317,0.041886806,,3,65
0,-3,3,309,0.04291296,,3,65
0,-2,2,298,0.043888569,,3,65
0,-3,3,284,0.043888569,,3,65
0,-3,3,265,0.044907331,,3,65
0,-3,3,236,0.045906782,,3,65
-1,-4,2,201,0.045906782,,3,65
0,-2,2,168,0.046872139,,3,65
0,-3,2,132,0.047870159,,3,65
0,-4,2,98,0.048868418,,3,65
0,-4,2,61,0.048868418,,3,65
0,-4,2,33,0.050893068,,3,65
-1,-4,1,12,0.051889896,,3,65
-1,-3,1,8,0.051889896,,3,65
-1,-2,0,7,0.052857637,,3,65
0,-2,4,6,0.003226519,,4,46
-1,-2,5,10,0.005227089,,4,46
1,-1,7,17,0.006223917,,4,46
1,-1,11,24,0.007220745,,4,46
2,-1,18,33,0.008673906,,4,46
2,0,25,42,0.008673906,,4,46
3,0,32,52,0.009673834,,4,46
4,0,40,61,0.009673834,,4,46
5,1,48,71,0.011692762,,4,46
6,1,57,79,0.011692762,,4,46
8,2,64,85,0.012666225,,4,46
10,3,71,90,0.013668776,,4,46
12,4,79,93,0.013668776,,4,46
14,3,85,95,0.014660358,,4,46
16,5,91,100,0.01565814,,4,46
18,6,98,103,0.01565814,,4,46
20,7,103,107,0.017237186,,4,46
22,8,109,110,0.017942667,,4,46
24,9,113,113,0.018650055,,4,46
26,11,117,115,0.018650055,,4,46
28,12,121,115,0.020675182,,4,46
31,13,123,115,0.021689415,,4,46
33,15,125,115,0.022574663,,4,46
35,17,127,116,0.023256063,,4,46
38,19,128,115,0.023256063,,4,46
39,19,130,114,0.024286509,,4,46
41,21,131,113,0.025283575,,4,46
41,21,131,111,0.025283575,,4,46
40,20,131,112,0.026953459,,4,46
38,19,131,116,0.027677774,,4,46
35,19,129,120,0.027677774,,4,46
31,17,128,124,0.028677464,,4,46
26,13,126,126,0.030696392,,4,46
20,9,126,129,0.031669617,,4,46
14,7,124,129,0.031669617,,4,46
10,3,121,128,0.033143759,,4,46
7,2,116,124,0.033143759,,4,46
4,2,106,115,0.034143686,,4,46
3,1,94,104,0.035140991,,4,46
2,1,75,92,0.035140991,,4,46
2,-1,52,77,0.036138296,,4,46
1,0,30,59,0.037135363,,4,46
1,-1,13,41,0.037135363,,4,46
0,-1,4,26,0.038132906,,4,46
1,0,3,11,0.040164232,,4,46
0,-1,1,6,0.041124821,,4,46
-1,-2,2,6,0.00281024,,4,50
0,-2,3,7,0.003805399,,4,50
0,-1,4,10,0.004802465,,4,50
0,-2,7,12,0.004802465,,4,50
0,-2,9,18,0.00579977,,4,50
0,-1,12,24,0.006796598,,4,50
0,-2,14,30,0.006796598,,4,50
0,0,18,37,0.007793903,,4,50
1,-1,21,45,0.00879097,,4,50
1,-1,24,53,0.009788513,,4,50
2,0,28,59,0.009788513,,4,50
2,1,33,65,0.011784077,,4,50
2,1,39,70,0.012781382,,4,50
3,1,45,73,0.012781382,,4,50
4,1,52,76,0.013777971,,4,50
4,1,58,77,0.014775276,,4,50
6,3,64,78,0.014775276,,4,50
7,3,69,77,0.015773296,,4,50
8,4,75,76,0.016770124,,4,50
10,4,80,74,0.016770124,,4,50
12,5,82,73,0.017767191,,4,50
14,7,86,74,0.017767191,,4,50
17,8,89,75,0.018764734,,4,50
22,10,93,76,0.019762278,,4,50
25,13,96,77,0.019762278,,4,50
28,16,99,78,0.021757126,,4,50
33,17,101,81,0.022754431,,4,50
36,19,103,82,0.023751736,,4,50
37,21,104,86,0.024748802,,4,50
37,22,106,89,0.025746107,,4,50
38,23,106,93,0.026743412,,4,50
39,23,106,96,0.026743412,,4,50
38,22,106,99,0.027740479,,4,50
38,22,105,101,0.028738499,,4,50
38,23,102,103,0.029735327,,4,50
39,23,100,104,0.030736208,,4,50
38,22,97,104,0.031730413,,4,50
39,20,92,101,0.031730413,,4,50
37,20,86,99,0.032728195,,4,50
36,17,79,94,0.033724546,,4,50
33,15,68,86,0.034721613,,4,50
29,12,53,77,0.034721613,,4,50
24,10,35,67,0.035719156,,4,50
