Sensor 0,Sensor 1,Sensor 2,Sensor 3,Time
158,0,0,-1,0.012842417
186,0,0,-1,0.012842417
211,0,0,-1,0.022870541
232,0,0,-1,0.022870541
250,1,0,-1,0.022870541
265,0,0,-1,0.022870541
275,1,0,-1,0.022870541
279,0,0,-1,0.022870541
278,1,-1,-1,0.022870541
269,0,0,-1,0.032869816
248,0,0,-1,0.032869816
203,0,0,-1,0.032869816
133,1,-1,-1,0.032869816
75,1,0,-1,0.032869816
25,0,0,-1,0.032869816
6,1,-1,0,0.042875051
6,0,-1,-1,0.005559206
10,0,-1,-1,0.005559206
22,0,-1,-1,0.005559206
43,0,-1,-1,0.015386581
67,1,0,0,0.015386581
91,0,0,-1,0.015386581
116,0,0,-1,0.015386581
140,0,-1,-1,0.015386581
164,1,0,-1,0.015386581
187,0,0,-1,0.015386581
208,0,0,-1,0.025384188
227,0,0,-1,0.025384188
244,1,0,0,0.025384188
258,0,0,-1,0.025384188
268,1,0,0,0.025384188
274,1,0,0,0.025384188
274,0,0,-1,0.025384188
265,0,-1,-1,0.035383463
245,0,0,-1,0.035383463
208,0,0,-1,0.035383463
162,0,0,-1,0.035383463
121,0,-1,-1,0.035383463
77,0,-1,-1,0.035383463
30,0,0,-1,0.035383463
7,0,-1,-1,0.045383453
6,0,-1,-1,0.007122517
6,1,-1,-1,0.007122517
8,1,-1,-1,0.007122517
9,0,-1,-1,0.007122517
11,0,-1,-1,0.016923189
15,0,0,-1,0.016923189
20,1,-1,-1,0.016923189
26,0,-1,0,0.016923189
32,0,0,-1,0.026920319
37,0,-1,-1,0.026920319
39,0,0,-1,0.026920319
38,0,-1,-1,0.026920319
34,0,0,-1,0.026920319
26,1,0,0,0.026920319
13,0,-1,-1,0.026920319
8,0,0,-1,0.036920309
6,1,-1,-1,0.036920309
6,0,0,-2,0.036920309
6,1,0,-1,0.007326365
6,0,0,-1,0.007326365
6,0,0,-1,0.007326365
8,1,0,-1,0.007326365
9,0,0,-1,0.017327785
12,0,0,-2,0.017327785
14,1,0,-1,0.017327785
18,0,0,-1,0.027327299
21,1,-1,0,0.027327299
24,0,0,-1,0.027327299
23,1,-1,-1,0.027327299
22,0,0,-1,0.027327299
17,0,0,-1,0.027327299
12,0,0,-1,0.027327299
8,1,0,-1,0.037326574
7,0,-1,-1,0.037326574
6,0,0,-1,0.037326574
6,0,0,-1,0.037326574
6,0,-1,-1,0.005734205
6,0,-1,-1,0.005734205
8,0,0,0,0.005734205
11,0,-1,-1,0.015524864
17,0,0,-1,0.015524864
24,0,-1,-1,0.015524864
34,0,-1,-1,0.015524864
45,0,-1,-1,0.025522947
57,1,0,-1,0.025522947
70,0,0,-1,0.025522947
80,1,-1,-1,0.025522947
88,1,-1,-1,0.025522947
91,0,0,-1,0.025522947
89,0,0,-1,0.025522947
83,0,0,-1,0.035523653
73,0,0,0,0.035523653
60,0,-1,-1,0.035523653
42,0,0,-1,0.035523653
24,0,0,-1,0.035523653
12,0,0,-1,0.035523653
7,1,0,-1,0.035523653
